index,filename,atom_count,iou,dice,planarity_pca,planarity_rms,rmsd
103,67501,tensor(13),0.720565140247345,0.8375912308692932,99.99999851102636,99.98779764920658,0.0002643538980834727
104,69108,tensor(13),0.7571312189102173,0.8617810606956482,99.99998473981914,99.96093571557543,0.0009050362215746847
105,69266,tensor(18),0.7307692170143127,0.8444444537162781,99.99976428354154,99.84646921673856,0.00420765340839351
106,6969,tensor(18),0.6248630881309509,0.7691270709037781,99.99993889519925,99.92183041635447,0.0021455334615846735
107,69712,tensor(17),0.6244921684265137,0.7688460350036621,99.99988863154613,99.89446868810823,0.002754673573669377
108,70277,tensor(16),0.726166307926178,0.8413631319999695,99.99999079561435,99.96966126815828,0.0007573828458840458
109,7045,tensor(16),0.817740797996521,0.8997331261634827,99.99988542151277,99.892958597483,0.002725555148460232
110,70734,tensor(13),0.6587423086166382,0.7942672371864319,99.99999938794537,99.99217660779216,0.00017162699159966626
111,712,tensor(4),0.16393442451953888,0.28169015049934387,99.99999996091105,99.99802290747536,1.9674881177562183e-05
112,713,tensor(6),0.6175040602684021,0.7635270357131958,99.9999999996237,99.99980601688337,2.5619896184908696e-06
113,72661,tensor(16),0.6789574027061462,0.808784544467926,99.99957459330383,99.79374566528466,0.0051650907124748836
114,72926,tensor(15),0.7222991585731506,0.838761568069458,99.99999212849062,99.97194378856048,0.0006752484170142155
115,74730,tensor(19),0.5016658902168274,0.6681457757949829,99.99998754617219,99.96471001649348,0.0009953170132494167
116,75105,tensor(14),0.5440210103988647,0.704680860042572,99.99978549065038,99.8535384658823,0.0033361833082232646
117,75571,tensor(19),0.5710723400115967,0.7269841432571411,99.99953424383307,99.78418565009973,0.005938825519075874
118,76603,tensor(28),0.5639277100563049,0.7211685180664062,99.99574801621107,99.34791376411795,0.026457561678999708
119,76623,tensor(16),0.642416775226593,0.782282292842865,99.99999757841537,99.98443855827959,0.00038317518828218756
120,76720,tensor(15),0.7423487305641174,0.8521241545677185,99.99999278633736,99.97314173652723,0.0007361009498371242
121,76835,tensor(16),0.7661129832267761,0.867569625377655,99.99966122406812,99.81594102043758,0.004838078391766172
122,78374,tensor(15),0.7314165234565735,0.8448764681816101,99.99999610530247,99.98026501156396,0.00048220439540733943
123,7956,tensor(12),0.7935656905174255,0.884902834892273,99.99999766821662,99.98472982177422,0.00030949342891293646
124,80322,tensor(19),0.705561637878418,0.8273657560348511,99.99945589225827,99.76673819380761,0.006582542747304572
125,80330,tensor(16),0.7283464670181274,0.8428245782852173,99.99999849894233,99.98774823408503,0.0003109019791393676
126,81484,tensor(13),0.2362162172794342,0.3821600377559662,99.99995436422913,99.93244573166034,0.0015582198304204217
127,82018,tensor(18),0.0533333346247673,0.10126582533121109,99.96852076944117,98.22548194997097,0.050566003073320084
128,82104,tensor(18),0.6478479504585266,0.7862957715988159,99.9999938274989,99.97515548051922,0.0006551183493146191
129,82587,tensor(15),0.8270787596702576,0.9053564071655273,99.99999594974922,99.97987476474613,0.0005266039441227414
130,86,tensor(18),0.7752075791358948,0.8733711838722229,99.98725276890775,98.87089166957217,0.02957397312490579
