timestamp, name, utilization.gpu [%], utilization.memory [%], temperature.gpu
2025/06/12 01:36:52.523, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:54.523, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:56.524, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:36:58.524, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:37:00.524, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:37:02.525, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:37:04.525, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:37:06.525, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:37:08.526, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:37:10.526, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:37:12.526, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:37:14.526, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:37:16.527, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:37:18.527, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:37:20.527, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:37:22.528, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:37:24.528, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:37:26.528, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
2025/06/12 01:37:28.528, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 29
